,region,fips,lat,lon,Y,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,time
171,AZ,04025,34.478547,-111.82175,2.30413975025415,>2000m,Flat,0.0,0.7828411873326988,10.1348303232,56.83418749351349,5.9173913043478255,10.478260869565217,973.0,2.0,7.0,19.0,2003
173,AZ,04025,34.92645,-112.259557,0.83872726112455,>2000m,Flat,0.0,0.7994073955411576,3.4144107776,7.413154890458282,12.066666666666668,15.0,184.0,1.0,7.0,11.0,2003
174,AZ,04025,34.136425,-111.840214,5.699905190644199,>2000m,Moderate,238.0,0.8780979353921885,27.2226096192,12.355258150763802,26.02,15.6,184.0,1.0,7.0,12.0,2003
175,AZ,04025,34.462431,-112.690018,13.259467617518748,>2000m,Flat,0.0,0.8042467147167789,24.2372384768,98.84206520611042,8.4225,17.875,973.0,1.0,7.0,12.0,2003
176,AZ,04025,34.795142,-111.82045,2.172946399698501,>2000m,Steep,5.0,-0.1681579252766409,5.2508859072,19.76841304122208,8.8125,19.5,185.0,1.0,7.0,11.0,2003
729,AZ,04003,32.349285,-109.501517,0.67981040876715,>2000m,Flat,0.0,0.8448018784113482,3.5700578816,19.76841304122208,7.550000000000001,6.25,973.0,2.0,7.0,13.0,2004
730,AZ,04003,31.677892,-110.212427,0.94283789758175,>2000m,Flat,0.0,0.8417191750161673,3.3186120512,14.826309780916564,7.916666666666667,8.0,973.0,1.0,7.0,13.0,2004
731,AZ,04003,31.546045,-110.100377,1.5942374264719,>2000m,Flat,0.0,0.8522199899652607,7.100285715199999,19.76841304122208,8.025,8.0,973.0,1.0,7.0,13.0,2004
732,AZ,04003,31.545575,-109.843613,0.0982749129986,>2000m,Flat,0.0,0.8522242816365752,2.5760513984,9.88420652061104,4.35,4.5,973.0,3.0,7.0,13.0,2004
733,AZ,04003,31.995628,-110.20165,2.1316696346184,>2000m,Steep,137.0,0.5553705608534452,4.800152096000001,7.413154890458282,14.433333333333332,13.666666666666666,973.0,1.0,7.0,13.0,2004
734,AZ,04003,31.346582,-109.275189,9.81418632279025,>2000m,Flat,0.0,0.8256398696244494,24.4185053696,39.536826082444165,10.64375,14.0,973.0,1.0,7.0,19.0,2004
735,AZ,04007,33.799308,-110.407176,1.3552672175685505,>2000m,Moderate,51.0,0.5446185500196552,5.4434016320000005,14.826309780916564,10.4,13.333333333333334,185.0,1.0,7.0,12.0,2004
736,AZ,04007,34.003562,-111.242983,1.2818217996929502,>2000m,Gentle,321.0,0.7099885149703298,6.961259334399999,9.88420652061104,15.0,11.5,184.0,1.0,7.0,12.0,2004
737,AZ,04007,33.482006,-111.002271,2.30151352696975,>2000m,Gentle,81.0,0.8102900175006348,11.2669908288,24.710516301527605,9.97,15.1,184.0,1.0,7.0,12.0,2004
738,AZ,04007,34.206319,-111.115434,3.15434710342135,>2000m,Steep,209.0,0.8223973024181768,10.5507845824,17.297361411069325,11.828571428571427,19.571428571428573,185.0,1.0,7.0,12.0,2004
743,AZ,04007,33.528948,-110.247197,0.9968553388323,>2000m,Gentle,162.0,0.8914141545824612,4.5675308416,34.59472282213865,6.485714285714286,9.785714285714286,184.0,2.0,7.0,19.0,2004
745,AZ,04009,32.488955,-109.613294,3.7541300932324,>2000m,Flat,0.0,0.8434950062553677,11.5535146496,14.826309780916564,15.766666666666666,10.666666666666666,973.0,1.0,7.0,13.0,2004
746,AZ,04009,32.616709,-109.613762,0.94148974816855,>2000m,Flat,0.0,0.8026435657450366,3.3664540224,9.88420652061104,9.3,6.5,973.0,1.0,7.0,19.0,2004
747,AZ,04009,32.802818,-109.6159,2.01235211349405,>2000m,Flat,0.0,0.8211211385192211,5.1425757248,7.413154890458282,11.233333333333334,17.333333333333332,973.0,1.0,7.0,19.0,2004
749,AZ,04012,33.722051,-114.23735,1.92472731095905,500-1000m,Flat,0.0,0.8118588835941843,4.160001727999999,9.88420652061104,9.475,16.25,973.0,1.0,7.0,13.0,2004
750,AZ,04013,32.565804,-112.869445,1.7142700498962502,1000-1500m,Flat,279.0,0.8322279627029205,3.7359437184,4.942103260305521,12.8,19.0,973.0,1.0,7.0,12.0,2004
751,AZ,04013,33.529875,-111.106253,2.2058512110821,>2000m,Flat,175.0,0.8783849982244019,8.6138275392,24.710516301527605,10.26,16.0,185.0,1.0,7.0,22.0,2004
753,AZ,04015,35.171132,-114.371129,1.7287568366349504,>2000m,Flat,0.0,0.7861683733201598,11.0305357888,22.239464671374844,12.366666666666667,9.88888888888889,184.0,1.0,7.0,12.0,2004
754,AZ,04015,35.217958,-113.647563,2.3440619916471004,>2000m,Gentle,160.0,0.8844328222267243,10.3436224192,19.76841304122208,12.2625,11.75,184.0,1.0,7.0,22.0,2004
758,AZ,04019,31.73189,-111.215151,0.6605118522082,>2000m,Gentle,140.0,0.8879735177241362,3.1378042944,19.76841304122208,6.0375000000000005,9.625,973.0,3.0,7.0,19.0,2004
759,AZ,04019,31.546212,-111.367293,3.3819313010685,>2000m,Steep,27.5,0.4243164508628793,15.0015112256,24.710516301527605,9.17,13.8,973.0,1.0,7.0,12.0,2004
762,AZ,04019,31.589929,-111.475465,0.48908052914395,>2000m,Flat,0.0,0.8330184986423962,2.4298395392,12.355258150763802,5.62,12.4,973.0,3.0,7.0,21.0,2004
763,AZ,04019,31.909336,-110.898131,3.2196369084632,>2000m,Flat,0.0,0.8299213928920586,7.950995852799999,24.710516301527605,10.02,12.4,973.0,1.0,7.0,19.0,2004
765,AZ,04021,32.541324,-111.318327,1.03660049265035,1500-2000m,Flat,0.0,0.8237174595525277,2.999076352,14.826309780916564,8.0,11.666666666666666,973.0,2.0,7.0,19.0,2004
766,AZ,04021,33.398772,-111.109679,16.1609314828088,>2000m,Steep,15.0,0.2479548924504517,28.7057107264,108.72627172672146,8.329545454545455,41.0,368.0,1.0,6.0,12.0,2004
767,AZ,04023,31.412947,-110.942383,1.5703087371977502,>2000m,Moderate,255.0,0.8450911937720209,3.3799526208,9.88420652061104,10.325,13.25,973.0,1.0,7.0,12.0,2004
768,AZ,04023,31.36492,-110.79348,25.96376183088115,>2000m,Gentle,150.0,0.9191702018733954,39.0575287232,71.66049727443006,10.386206896551723,23.724137931034484,973.0,1.0,7.0,19.0,2004
769,AZ,04023,31.550138,-110.685045,11.18152682881375,>2000m,Flat,0.0,0.8136070491331624,25.8993337536,71.66049727443006,9.06896551724138,15.310344827586206,973.0,1.0,7.0,19.0,2004
771,AZ,04025,34.561676,-111.93917,0.8001511661858501,>2000m,Steep,25.0,0.3003656879467682,2.8020381376,12.355258150763802,8.22,15.6,185.0,2.0,7.0,22.0,2004
772,AZ,04025,34.049881,-111.958844,3.31362080079325,>2000m,Steep,45.0,0.3802144348372046,11.2064537472,24.710516301527605,11.260000000000002,17.4,184.0,1.0,7.0,22.0,2004
774,AZ,04025,34.878084,-111.93253,1.06817455245445,>2000m,Gentle,80.0,0.7985673187397113,4.0302498944,9.88420652061104,10.425,14.0,184.0,1.0,7.0,22.0,2004
775,AZ,04003,31.767979,-109.62401,0.05400287244225,>2000m,Flat,0.0,0.8408692176953488,1.7663191487999998,7.413154890458282,3.533333333333333,4.0,973.0,3.0,7.0,13.0,2005
777,AZ,04003,32.214876,-109.196043,7.660898778004051,>2000m,Flat,0.0,0.8068069429382134,25.7938702144,44.47892934274969,12.72222222222222,9.11111111111111,973.0,1.0,7.0,19.0,2005
778,AZ,04003,31.818054,-110.204905,3.37088746850455,>2000m,Flat,0.0,0.8209693355310741,11.3214214016,32.123671191985885,8.976923076923077,9.615384615384617,973.0,1.0,7.0,19.0,2005
779,AZ,04003,32.415055,-109.316438,0.10313868801715,>2000m,Flat,0.0,0.8149755560648025,0.7276616896,4.942103260305521,6.75,5.0,999.0,5.0,7.0,13.0,2005
780,AZ,04003,31.582435,-109.784433,0.28744991251375,>2000m,Flat,0.0,0.8132791825762291,4.3189316544,27.18156793168037,3.663636363636364,4.363636363636363,973.0,3.0,7.0,19.0,2005
782,AZ,04003,32.084556,-110.310837,1.5843468958779998,>2000m,Gentle,323.0,0.7982815556831565,7.662153395199999,14.826309780916564,8.8,11.5,973.0,1.0,7.0,19.0,2005
785,AZ,04007,33.759931,-111.057588,2.0298425125913,>2000m,Gentle,19.0,0.6918673751024798,8.266789593599999,44.47892934274969,7.033333333333333,8.777777777777779,973.0,2.0,7.0,12.0,2005
786,AZ,04007,33.440479,-110.681229,0.37864480387645,>2000m,Steep,294.0,0.4315601476327619,2.2474477632,4.942103260305521,10.3,14.0,184.0,1.0,7.0,12.0,2005
787,AZ,04007,33.75804,-110.785597,1.9607896330104504,>2000m,Gentle,225.0,0.882623624074666,6.4021005568,9.88420652061104,12.675,10.75,973.0,1.0,7.0,25.0,2005
789,AZ,04007,34.249127,-111.650987,0.93738373388015,>2000m,Steep,165.0,0.9889148341053372,5.282704032,9.88420652061104,10.975,10.0,185.0,1.0,7.0,12.0,2005
790,AZ,04007,34.293045,-111.48735,2.46045518822105,>2000m,Steep,63.0,0.4684617970883415,8.1297145408,29.652619561833127,9.125,17.333333333333332,185.0,1.0,7.0,12.0,2005
791,AZ,04007,33.924025,-111.347882,1.2994385880779002,>2000m,Moderate,45.0,0.6332415671209508,4.9681270016,22.239464671374844,7.777777777777778,8.777777777777779,973.0,2.0,7.0,12.0,2005
792,AZ,04007,33.936518,-111.22223,3.28470569533525,>2000m,Steep,180.0,0.984614751621168,14.0235515456,14.826309780916564,16.183333333333334,14.5,184.0,1.0,7.0,12.0,2005
794,AZ,04009,32.4865,-109.558049,0.30814798816225,>2000m,Flat,0.0,0.8142523206670896,1.2516965632,4.942103260305521,9.1,8.5,999.0,5.0,7.0,13.0,2005
795,AZ,04009,32.44513,-109.613667,0.2199617350495,>2000m,Flat,0.0,0.8044261311899694,1.1156316096,7.413154890458282,6.866666666666667,7.333333333333333,973.0,3.0,7.0,19.0,2005
796,AZ,04009,32.940196,-110.413114,1.5480221660288502,>2000m,Steep,149.0,0.8232704167134384,5.633598719999999,9.88420652061104,13.25,15.25,184.0,1.0,7.0,12.0,2005
798,AZ,04009,32.937638,-109.554935,0.34945502740085,>2000m,Steep,21.0,0.2840352371333448,5.9074274304,2.4710516301527603,14.0,15.0,184.0,1.0,7.0,19.0,2005
800,AZ,04015,35.126144,-113.475841,1.91261615234515,>2000m,Flat,0.0,0.7973086026738389,9.464859072,39.536826082444165,8.44375,11.4375,184.0,1.0,7.0,19.0,2005
801,AZ,04015,35.266261,-114.36431,1.9468176011176503,>2000m,Gentle,354.0,0.6400393996269518,13.6456137472,32.123671191985885,11.407692307692308,8.076923076923077,184.0,1.0,7.0,12.0,2005
802,AZ,04015,34.451749,-113.508463,5.142525394383701,>2000m,Gentle,250.0,0.8403103075641892,29.501094976,22.239464671374844,17.933333333333334,10.666666666666666,184.0,1.0,7.0,12.0,2005
803,AZ,04015,34.263309,-113.928496,2.2818468339534004,500-1000m,Flat,0.0,0.7958613798203479,11.4177481344,9.88420652061104,10.275,21.5,973.0,1.0,7.0,19.0,2005
804,AZ,04015,34.412046,-113.341005,0.5641750121531001,>2000m,Moderate,190.0,0.9566014494558798,3.2538279616,14.826309780916564,8.316666666666668,9.833333333333334,184.0,1.0,7.0,12.0,2005
805,AZ,04015,35.568815,-114.183285,0.45529817963665,>2000m,Steep,24.0,0.3615189926069636,2.2934991040000003,9.88420652061104,6.975,11.5,185.0,3.0,7.0,12.0,2005
806,AZ,04019,31.95245,-110.895914,2.4007810927496003,>2000m,Flat,0.0,0.8295013634663432,5.8415643712000005,24.710516301527605,8.76,13.6,973.0,2.0,7.0,13.0,2005
808,AZ,04019,31.772502,-111.476658,1.44476853372335,>2000m,Flat,0.0,0.831251356871839,2.9607844096,7.413154890458282,11.333333333333334,14.666666666666666,973.0,1.0,7.0,13.0,2005
810,AZ,04019,31.68132,-111.580974,0.30524590575925,>2000m,Gentle,38.0,0.7942026001179342,2.240239328,4.942103260305521,8.600000000000001,9.0,973.0,1.0,7.0,11.0,2005
811,AZ,04019,31.765154,-111.150767,1.7362173072655005,>2000m,Flat,0.0,0.8502130184100823,5.412386995199999,22.239464671374844,8.555555555555555,9.88888888888889,973.0,1.0,7.0,11.0,2005
813,AZ,04019,32.162427,-112.964659,2.55055855774485,1000-1500m,Flat,0.0,0.8175227311020618,15.82527008,7.413154890458282,12.4,18.666666666666668,973.0,1.0,7.0,19.0,2005
816,AZ,04019,31.775665,-111.108507,2.3252310817294,>2000m,Gentle,225.0,0.8843814879508516,6.390645113600001,19.76841304122208,9.9875,10.75,973.0,1.0,7.0,12.0,2005
817,AZ,04019,31.614296,-111.183659,3.1843049771058003,>2000m,Flat,0.0,0.8229946589314128,8.4370601792,39.536826082444165,8.15,11.8125,973.0,1.0,7.0,11.0,2005
818,AZ,04019,32.401841,-110.580292,0.7102661102208,>2000m,Steep,357.0,0.011055548178203,10.427208128,2.4710516301527603,18.6,19.0,184.0,1.0,7.0,12.0,2005
820,AZ,04019,31.955305,-110.465745,0.8972340204631001,>2000m,Flat,0.0,0.8294735326225307,4.1315123392,14.826309780916564,6.8500000000000005,9.166666666666666,973.0,3.0,7.0,11.0,2005
821,AZ,04019,31.636808,-111.313225,2.2521027837026,>2000m,Flat,0.0,0.8127266253886051,9.4244780608,34.59472282213865,7.207142857142857,9.0,973.0,1.0,7.0,12.0,2005
823,AZ,04021,33.08432,-111.210593,1.03808309698785,1500-2000m,Flat,0.0,0.8378681356761473,3.7665680896,27.18156793168037,6.672727272727273,9.454545454545457,973.0,2.0,7.0,19.0,2005
824,AZ,04021,32.586298,-110.843899,1.3178114536763,>2000m,Gentle,308.0,0.76383287296074,3.717624192,12.355258150763802,9.0,10.4,973.0,1.0,7.0,12.0,2005
826,AZ,04025,34.790005,-111.766585,1.0432332054682505,>2000m,Flat,0.0,0.7794472613874313,4.7960657856,12.355258150763802,9.32,15.6,185.0,2.0,7.0,19.0,2005
827,AZ,04025,34.749524,-111.870017,3.8192877108295,>2000m,Moderate,174.0,0.9566088604409548,23.033820064,14.826309780916564,17.583333333333332,15.333333333333334,184.0,1.0,7.0,12.0,2005
828,AZ,04025,34.112901,-111.921187,0.99693636844135,>2000m,Moderate,247.0,0.8558252785940836,3.8963199232,9.88420652061104,11.0,14.5,184.0,1.0,7.0,12.0,2005
829,AZ,04025,34.102496,-113.058477,0.8890594204303501,>2000m,Flat,0.0,0.8079642157240727,4.6999227072,12.355258150763802,8.059999999999999,9.8,973.0,3.0,7.0,12.0,2005
830,AZ,04025,34.067981,-111.649302,2.28427632004155,>2000m,Moderate,284.0,0.6677881383610658,29.2244425792,14.826309780916564,9.95,14.166666666666666,973.0,1.0,7.0,12.0,2005
831,AZ,04025,34.106792,-112.19715,0.7353115438214001,>2000m,Steep,45.0,0.4083576562524532,12.107186752,7.413154890458282,11.066666666666668,14.666666666666666,184.0,1.0,7.0,12.0,2005
832,AZ,04025,34.639641,-112.90891,1.2986033878212502,>2000m,Steep,320.0,0.1152230380354952,5.2808904448,7.413154890458282,12.4,14.666666666666666,184.0,1.0,7.0,12.0,2005
833,AZ,04025,34.477962,-111.759086,0.11893977674075,>2000m,Flat,343.0,0.7740250173543279,1.1590658751999998,2.4710516301527603,10.2,10.0,999.0,5.0,7.0,12.0,2005
834,AZ,04025,34.641718,-113.184275,1.19592929997505,>2000m,Steep,95.0,0.5822581139395602,7.1203729152,17.297361411069325,6.728571428571429,16.571428571428573,184.0,1.0,6.0,12.0,2005
835,AZ,04025,34.423087,-112.192865,2.5624547070658,>2000m,Steep,106.0,0.6934620399476803,12.7323463296,32.123671191985885,10.546153846153846,11.76923076923077,184.0,1.0,7.0,12.0,2005
837,AZ,04027,32.963102,-113.349482,3.57733153062575,0-500m,Flat,0.0,0.8390211369690115,7.402557900800001,12.355258150763802,13.9,14.4,973.0,1.0,7.0,13.0,2005
838,AZ,04027,32.777337,-113.665983,1.1044054245663,0-500m,Flat,0.0,0.8213748872007258,23.85842832,24.710516301527605,6.3,7.7,973.0,2.0,7.0,13.0,2005
839,AZ,04003,32.002333,-109.884158,0.28038630012185,>2000m,Flat,0.0,0.8290148023539504,1.667467168,14.826309780916564,4.733333333333333,6.833333333333333,973.0,3.0,7.0,13.0,2006
840,AZ,04003,31.365584,-110.059778,0.0465876987227499,>2000m,Flat,0.0,0.8254527095553813,0.2279380671999999,2.4710516301527603,5.5,7.0,999.0,5.0,7.0,13.0,2006
842,AZ,04003,31.996464,-110.149123,0.09376743826145,>2000m,Flat,0.0,0.8191874409083536,0.7006185791999999,7.413154890458282,4.4,5.0,973.0,3.0,7.0,12.0,2006
843,AZ,04003,31.689851,-109.766235,0.8032857958217501,>2000m,Flat,0.0,0.8416064633833963,4.8537103104,32.123671191985885,5.084615384615385,7.461538461538462,973.0,3.0,7.0,13.0,2006
844,AZ,04007,34.031503,-111.325395,2.9551041494824,>2000m,Gentle,176.0,0.9266943030665002,10.5433924928,7.413154890458282,18.33333333333333,16.666666666666668,184.0,1.0,7.0,12.0,2006
845,AZ,04007,33.886718,-111.327441,0.3857054830039,>2000m,Flat,0.0,0.8301415562693694,3.8511409408,17.297361411069325,5.285714285714286,8.285714285714286,973.0,3.0,7.0,11.0,2006
847,AZ,04009,32.615133,-109.296204,0.1115938524968,>2000m,Flat,0.0,0.822986360551662,1.2223577728,7.413154890458282,5.6000000000000005,4.333333333333333,973.0,3.0,7.0,19.0,2006
848,AZ,04009,32.825906,-110.393016,1.1673009135513002,>2000m,Steep,344.0,0.4052691018970452,5.631532608,9.88420652061104,10.35,17.25,185.0,1.0,7.0,12.0,2006
849,AZ,04009,32.807969,-109.825186,0.076970764613,>2000m,Flat,0.0,0.8210698233305312,0.494374688,2.4710516301527603,8.1,6.0,999.0,5.0,7.0,13.0,2006
850,AZ,04009,32.515935,-109.424585,0.11754543934075,>2000m,Flat,0.0,0.8139539828023432,0.7499527424,4.942103260305521,7.05,5.5,999.0,5.0,7.0,13.0,2006
851,AZ,04009,32.481518,-109.292329,0.27564937954375,>2000m,Flat,0.0,0.8243088523950267,1.9271315328,12.355258150763802,6.959999999999999,4.8,973.0,2.0,7.0,13.0,2006
852,AZ,04009,32.666395,-109.723724,0.9085840905432,>2000m,Flat,0.0,0.8224777922293155,2.2849821312,4.942103260305521,12.25,13.0,973.0,1.0,7.0,13.0,2006
854,AZ,04011,32.955085,-109.25871,2.3719843098218503,>2000m,Flat,0.0,0.8094775192089821,6.4649333184,19.76841304122208,9.5375,11.75,973.0,1.0,7.0,13.0,2006
855,AZ,04013,32.885307,-112.924691,2.0505181241641,500-1000m,Flat,0.0,0.8301552866422208,10.8686214784,42.00787771259693,6.535294117647059,12.058823529411764,973.0,2.0,7.0,12.0,2006
856,AZ,04013,33.556255,-111.628243,8.27845919193865,1000-1500m,Flat,0.0,0.8135449715748012,13.779658502399998,19.76841304122208,12.0625,28.375,973.0,1.0,7.0,13.0,2006
858,AZ,04015,36.836569,-113.861154,5.0544095306509496,>2000m,Steep,238.0,0.6261804813531759,16.0488922688,22.239464671374844,14.511111111111113,19.22222222222222,185.0,1.0,7.0,12.0,2006
859,AZ,04015,35.263916,-113.582125,2.0917612189102,>2000m,Flat,0.0,0.7958549652425692,12.9323000576,44.47892934274969,8.955555555555556,8.666666666666666,184.0,1.0,7.0,19.0,2006
860,AZ,04015,36.654573,-113.737803,2.7709843168484007,>2000m,Flat,0.0,0.7699057606904353,8.9292539712,24.710516301527605,9.92,15.0,184.0,1.0,7.0,11.0,2006
861,AZ,04015,34.500596,-113.45048,2.6082160423133,>2000m,Flat,15.0,0.7733000827557053,13.2191223168,17.297361411069325,14.12857142857143,11.571428571428571,184.0,1.0,7.0,24.0,2006
862,AZ,04015,35.347491,-113.75416,0.7791333938544001,>2000m,Gentle,60.0,0.7530359766620138,2.8066065408,17.297361411069325,7.142857142857143,14.714285714285714,185.0,2.0,7.0,12.0,2006
863,AZ,04015,35.22704,-113.593574,0.97338195227835,>2000m,Moderate,22.0,0.584691385684758,5.978272115199999,27.18156793168037,8.327272727272726,9.727272727272728,184.0,2.0,7.0,12.0,2006
864,AZ,04015,35.170624,-113.748271,0.90721080831045,>2000m,Gentle,340.0,0.7110300844867796,4.8881684672,19.76841304122208,8.7375,11.0,184.0,1.0,7.0,12.0,2006
865,AZ,04019,32.495213,-110.678875,4.758514381026001,>2000m,Moderate,311.0,0.6154594078786328,14.3446253504,29.652619561833127,11.1,12.333333333333334,972.0,1.0,7.0,12.0,2006
866,AZ,04019,31.909795,-111.156453,1.9186121203657,>2000m,Moderate,339.0,0.6799769204009998,4.1592211968,17.297361411069325,8.557142857142857,12.428571428571429,973.0,1.0,7.0,12.0,2006
868,AZ,04019,31.545847,-111.574579,0.3186739992346999,>2000m,Steep,327.0,0.4165524665495749,1.2865220288,4.942103260305521,9.1,12.0,999.0,5.0,7.0,12.0,2006
869,AZ,04019,31.865487,-111.572712,1.3264453074254998,>2000m,Steep,45.0,0.1654365872359136,3.6424177152,17.297361411069325,7.771428571428571,14.142857142857142,972.0,1.0,7.0,12.0,2006
870,AZ,04019,32.04626,-110.84692,3.8345735806753,>2000m,Flat,0.0,0.828585816015045,15.8367714368,64.24734238397177,6.780769230769232,11.153846153846152,973.0,2.0,7.0,11.0,2006
871,AZ,04019,32.267046,-110.579964,1.52051031993685,>2000m,Steep,355.0,0.4352538149938313,5.4923225728,12.355258150763802,11.9,13.0,972.0,1.0,7.0,19.0,2006
872,AZ,04021,33.211009,-111.372521,4.8027649068666,1500-2000m,Flat,0.0,0.8366590874100682,11.7868016512,19.76841304122208,11.7625,16.125,973.0,1.0,7.0,19.0,2006
873,AZ,04021,32.542388,-110.846867,1.397206350077,>2000m,Gentle,246.0,0.8708972383961098,15.2589487808,17.297361411069325,8.414285714285715,11.285714285714286,973.0,2.0,7.0,12.0,2006
875,AZ,04023,31.591826,-111.16,2.3230343748901,>2000m,Gentle,276.0,0.8257032228902945,10.059210624,12.355258150763802,10.32,14.6,973.0,1.0,7.0,12.0,2006
876,AZ,04023,31.367849,-111.051856,4.641049100393849,>2000m,Flat,0.0,0.8351566290163408,6.388510131199999,12.355258150763802,12.7,32.8,972.0,1.0,7.0,24.0,2006
877,AZ,04025,34.522148,-111.869397,1.9535139513151505,>2000m,Gentle,47.0,0.778992918489317,8.1454858624,22.239464671374844,8.966666666666667,10.77777777777778,184.0,1.0,7.0,12.0,2006
878,AZ,04025,34.499989,-113.174492,0.1491755539742,>2000m,Flat,140.0,0.8588064474953204,0.7480702847999999,4.942103260305521,7.0,7.0,999.0,5.0,7.0,12.0,2006
879,AZ,04025,34.205091,-111.862916,1.3882797549665,>2000m,Steep,160.0,0.9362715856221522,4.8465937024,7.413154890458282,14.033333333333331,19.33333333333333,184.0,1.0,7.0,12.0,2006
880,AZ,04025,34.656742,-111.704623,0.1962922894135499,>2000m,Moderate,215.0,0.9322854535816554,2.0205427520000003,4.942103260305521,7.15,7.5,184.0,3.0,7.0,12.0,2006
881,AZ,04025,34.337164,-111.76661,0.62657368101305,>2000m,Moderate,320.0,0.6746432140013291,2.2597296512,7.413154890458282,9.6,14.666666666666666,184.0,1.0,7.0,12.0,2006
882,AZ,04025,34.876792,-112.143793,0.63889163196855,>2000m,Steep,136.0,0.7194991103659134,3.2239841216,9.88420652061104,8.675,10.75,184.0,3.0,7.0,12.0,2006
883,AZ,04025,34.876426,-111.871886,1.2978997462125,>2000m,Gentle,213.0,0.8853064177876505,5.0861019968,17.297361411069325,9.114285714285714,13.714285714285714,185.0,1.0,7.0,12.0,2006
884,AZ,04003,31.44629,-109.626757,0.1237047712488,>2000m,Flat,0.0,0.8531295883467119,0.5443975552,2.4710516301527603,8.5,8.0,999.0,5.0,7.0,13.0,2007
886,AZ,04003,31.633934,-110.155049,2.05282765240185,>2000m,Gentle,240.0,0.8840199086325972,7.639954169599999,42.00787771259693,6.894117647058824,9.411764705882351,973.0,2.0,7.0,13.0,2007
887,AZ,04003,31.409781,-110.051908,4.9064550317876,>2000m,Flat,0.0,0.8347538781720116,21.8266596928,49.42103260305521,8.64,10.8,973.0,1.0,7.0,19.0,2007
888,AZ,04003,32.254498,-109.29144,0.1754920651003,>2000m,Flat,0.0,0.8362431095602768,0.8626706304,2.4710516301527603,10.7,7.0,973.0,3.0,7.0,13.0,2007
889,AZ,04003,31.72026,-109.73334,1.2694081651355,>2000m,Flat,0.0,0.841319698360196,7.510868083199999,14.826309780916564,8.033333333333333,6.666666666666667,973.0,1.0,7.0,13.0,2007
890,AZ,04007,34.072448,-111.271347,1.6783641435832002,>2000m,Moderate,331.0,0.4723558848891921,7.911716768000001,27.18156793168037,8.963636363636363,11.909090909090908,184.0,1.0,7.0,12.0,2007
891,AZ,04007,33.571808,-110.462721,1.3604333037657004,>2000m,Gentle,45.0,0.7526359497003523,4.8491419072,14.826309780916564,9.516666666666667,14.166666666666666,184.0,1.0,7.0,11.0,2007
892,AZ,04007,33.44538,-110.625015,1.0665177624227,>2000m,Steep,30.0,0.4097403359945909,3.62258304,7.413154890458282,12.1,15.0,184.0,1.0,7.0,12.0,2007
893,AZ,04007,34.115202,-111.430792,1.6639006794912998,>2000m,Steep,27.5,0.3539750584472615,19.0395893888,22.239464671374844,8.777777777777779,14.333333333333334,184.0,1.0,7.0,12.0,2007
894,AZ,04007,33.93308,-110.894757,4.93685368870135,>2000m,Steep,245.0,0.7140364868204326,10.65023344,22.239464671374844,11.155555555555557,26.77777777777778,185.0,1.0,7.0,12.0,2007
895,AZ,04009,32.807466,-110.359954,3.15287008091685,>2000m,Moderate,323.0,0.5657430880831151,7.944430208,14.826309780916564,11.616666666666667,26.33333333333333,185.0,3.0,7.0,12.0,2007
