,region,lat,lon,Y,X1,X2,X3,X4,X5,X6,X7,X8,X9
22722,Northwest,45.99999999999994,-117.60000000000042,22.424957,0.0,90552.44,0.101293564,-0.030578613,-0.0077465996,3998.0566,346.15332,3.2189941,1.6937256
22723,Northwest,45.99999999999994,-117.50000000000044,22.499176,0.0,91166.44,0.39523888,0.08465576,-0.0071774274,4011.646,335.12112,3.4796143,1.4163818
22724,Northwest,45.99999999999994,-117.40000000000045,22.159332,0.0,91205.44,0.6286373,0.1774292,-0.0063829646,4023.3083,325.3861,3.7319336,1.2670898
22725,Northwest,45.99999999999994,-117.30000000000044,21.493317,0.0,91097.44,0.63059044,0.2086792,-0.0038656741,4028.8071,320.09555,4.7788086,1.3172607
22726,Northwest,45.99999999999994,-117.20000000000044,21.131989,0.0,91120.44,0.40598106,0.44110107,-0.002360791,4037.97,315.25446,2.0604248,1.1584473
22727,Northwest,45.99999999999994,-117.10000000000043,20.87027,0.0,91337.44,0.16965294,0.6744995,-0.0013770089,4047.4084,310.4228,0.6970215,1.076416
22728,Northwest,45.99999999999994,-117.00000000000044,20.809723,0.0,91871.44,-0.053979874,0.89715576,-0.0014480501,4056.1682,306.14944,0.7034912,1.0889893
22729,Northwest,45.99999999999994,-116.90000000000046,21.14566,0.0,91708.44,-0.0324955,0.8942261,-0.0042158663,4050.9766,313.08554,3.8425293,0.9908447
22730,Northwest,45.99999999999994,-116.80000000000048,21.516754,0.0,91535.44,0.0016841888,0.88153076,-0.004413858,4045.105,320.6089,4.8673096,1.0579834
22731,Northwest,45.99999999999994,-116.70000000000049,21.659332,0.0,90985.44,0.042699814,0.86395264,-0.0048353598,4038.7678,327.94724,4.9090576,1.112793
22732,Northwest,45.99999999999994,-116.60000000000048,21.303864,0.0,90255.44,0.15402794,0.8004761,-0.0019284114,4026.7227,332.97833,4.96167,1.180542
22733,Northwest,45.99999999999994,-116.50000000000048,20.633942,0.0,89872.44,0.23117638,0.85321045,-0.0027126148,4012.25,341.06668,4.9023438,1.0974121
22734,Northwest,45.99999999999994,-116.40000000000047,19.967926,0.0,89824.44,0.30148888,0.96258545,-0.0029027835,3996.1077,349.96054,4.1799316,1.0734863
22735,Northwest,45.99999999999994,-116.3000000000005,19.448395,0.0,90131.44,0.34152794,1.119812,-0.0007647127,3979.5945,359.29834,0.74902344,1.0761719
22736,Northwest,45.99999999999994,-116.2000000000005,18.31363,0.0,90525.44,0.14621544,1.3053589,-0.0009952709,3961.9182,361.295,0.74816895,1.2927246
22737,Northwest,45.99999999999994,-116.1000000000005,17.067535,0.0,90725.44,-0.16335487,1.5026245,-0.0015545934,3943.6794,359.7689,2.0062256,1.5407715
22738,Northwest,45.99999999999994,-116.00000000000053,16.00113,0.0,90920.44,-0.5139408,1.7057495,-0.0029968992,3925.2422,356.97943,4.906006,1.9068604
22739,Northwest,45.99999999999994,-115.90000000000052,16.294098,0.0,89663.44,-0.9573002,1.6647339,-0.004169494,3907.4639,353.53278,4.8182373,1.8952637
22740,Northwest,45.99999999999994,-115.80000000000052,15.768707,0.0,87587.44,-1.087183,1.6715698,-0.006095819,3882.9316,348.2372,4.3203125,1.4058838
22741,Northwest,45.99999999999994,-115.70000000000051,14.647614,0.0,85292.44,-1.024683,1.6618042,-0.0068085194,3853.8022,341.53665,3.824707,0.0
22742,Northwest,45.99999999999994,-115.60000000000052,14.528473,0.0,85101.44,-0.8889408,1.6051636,-0.006412603,3823.7883,334.67722,3.8111572,0.0
22743,Northwest,45.99999999999994,-115.50000000000054,14.885895,0.0,85994.44,-0.7561283,1.5065308,-0.006062992,3795.0288,328.49167,3.748291,0.0
22744,Northwest,45.99999999999994,-115.40000000000056,15.198395,0.0,86944.44,-0.6262455,1.3600464,-0.0056551546,3767.5828,323.00943,3.6046143,0.0
22745,Northwest,45.99999999999994,-115.30000000000057,15.618317,0.0,86874.44,-0.4983158,1.1705933,-0.0054989755,3741.3728,318.185,3.3304443,0.0
22746,Northwest,45.99999999999994,-115.20000000000056,15.104645,0.0,85334.44,-0.31472206,1.032898,-0.0053157955,3714.7156,312.92612,3.2131348,0.822876
22747,Northwest,45.99999999999994,-115.10000000000056,14.663239,0.0,84031.44,-0.2541752,0.901062,-0.0051700547,3692.4583,309.02554,3.157959,1.4685059
22748,Northwest,45.99999999999994,-115.00000000000055,14.917145,0.0,83760.44,-0.3713627,0.77508545,-0.005019255,3676.0088,307.44724,3.0565186,1.4614258
22749,Northwest,45.99999999999994,-114.90000000000056,15.532379,0.0,84694.44,-0.60183144,0.65496826,-0.004869871,3660.0356,308.9878,3.1219482,1.7076416
22750,Northwest,45.99999999999994,-114.80000000000058,15.569489,0.0,85152.44,-0.7776127,0.55926514,-0.004767567,3644.0183,310.5428,3.0578613,1.6768799
22751,Northwest,45.99999999999994,-114.7000000000006,14.712067,0.0,84551.44,-0.85183144,0.510437,-0.0051172227,3627.9133,312.14722,2.7453613,1.3537598
22752,Northwest,45.99999999999994,-114.6000000000006,13.065582,0.0,82127.44,-0.66628456,0.57977295,-0.006306231,3611.5571,313.90887,2.3310547,0.34301758
22753,Northwest,45.99999999999994,-114.5000000000006,11.680817,0.0,80276.44,-0.4416752,0.6647339,-0.0066555813,3595.6616,315.15222,2.1807861,1.3499756
22754,Northern Rockies & Plains,45.99999999999994,-114.4000000000006,11.02652,0.0,79831.44,-0.24636269,0.7819214,-0.0047876015,3580.9756,315.5428,2.3410645,2.7421875
22755,Northern Rockies & Plains,45.99999999999994,-114.3000000000006,11.309723,0.0,82038.44,-0.15944862,1.0045776,-0.005459614,3570.1538,313.2089,2.4926758,1.9086914
22756,Northern Rockies & Plains,45.99999999999994,-114.2000000000006,12.024567,0.0,84183.44,-0.15261269,1.1168823,-0.0038228333,3554.42,310.16888,3.288208,1.4571533
22757,Northern Rockies & Plains,45.99999999999994,-114.10000000000062,11.673004,0.0,84991.44,-0.14382362,1.2350464,-0.002939187,3538.6328,307.02167,3.460083,1.746582
22758,Northern Rockies & Plains,45.99999999999994,-114.00000000000064,9.940582,0.0,83843.44,-0.149683,1.3405151,-0.0035813004,3523.065,303.70557,2.55542,2.6939697
22759,Northern Rockies & Plains,45.99999999999994,-113.90000000000065,8.514801,0.0,81432.44,-0.4592533,1.157898,-0.0040768683,3511.7773,296.57333,2.315918,0.91796875
22760,Northern Rockies & Plains,45.99999999999994,-113.80000000000064,7.7843323,0.0,79908.44,-0.78347206,0.9616089,-0.0057122037,3500.7322,289.25723,2.2052002,0.973999
22761,Northern Rockies & Plains,45.99999999999994,-113.70000000000064,7.512848,0.0,79071.44,-1.0793705,0.7838745,-0.008198164,3489.859,282.2911,2.1966553,1.1779785
22762,Northern Rockies & Plains,45.99999999999994,-113.60000000000063,7.573395,0.0,78805.44,-1.0969486,0.7897339,-0.007987812,3480.5806,279.0428,2.0981445,0.13317871
22763,Northern Rockies & Plains,45.99999999999994,-113.50000000000064,7.298004,0.0,78129.44,-0.7326908,0.8883667,-0.0064101145,3470.7034,273.46112,2.1292725,1.375
22764,Northern Rockies & Plains,45.99999999999994,-113.40000000000066,7.2062073,0.0,77657.44,-0.24929237,1.0211792,-0.0047189295,3460.7983,267.31,2.196045,2.975586
22765,Northern Rockies & Plains,45.99999999999994,-113.30000000000068,7.594879,0.0,77393.44,0.21164513,1.1471558,-0.004573703,3450.7544,260.74612,2.236206,2.9545898
22766,Northern Rockies & Plains,45.99999999999994,-113.20000000000068,8.346832,0.0,78162.44,0.56516075,1.2184448,-0.0042168275,3455.6917,254.84,2.4156494,2.3050537
22767,Northern Rockies & Plains,45.99999999999994,-113.10000000000068,8.784332,0.0,78788.44,0.8678951,1.2633667,-0.0040232763,3467.97,249.27222,2.3980713,1.8297119
22768,Northern Rockies & Plains,45.99999999999994,-113.00000000000068,9.186676,0.0,79171.44,1.1530514,1.2994995,-0.004046157,3482.8254,243.82222,2.1762695,1.852417
22769,Northern Rockies & Plains,45.99999999999994,-112.90000000000067,9.198395,0.0,80232.44,1.0651608,1.2809448,-0.0062688664,3495.1238,238.49777,2.4725342,1.6868896
22770,Northern Rockies & Plains,45.99999999999994,-112.8000000000007,11.133942,0.0,81303.44,0.92746544,1.1373901,-0.0072478056,3510.5078,233.79723,3.3997803,1.7147217
22771,Northern Rockies & Plains,45.99999999999994,-112.7000000000007,13.930817,0.0,82355.44,0.6891842,0.9088745,-0.0072963014,3527.7644,229.69278,4.803467,1.3442383
22772,Northern Rockies & Plains,45.99999999999994,-112.6000000000007,13.71402,0.0,82193.44,0.4938717,0.7116089,-0.0058970824,3546.6777,226.49889,4.9379883,0.7060547
22773,Northern Rockies & Plains,45.99999999999994,-112.50000000000072,13.372223,0.0,81517.44,0.43430138,0.5387573,-0.0045733303,3566.5872,225.01944,4.00354,1.7236328
22774,Northern Rockies & Plains,45.99999999999994,-112.40000000000072,13.063629,0.0,81042.44,0.5143795,0.3932495,-0.0041482598,3587.5134,225.30888,3.2041016,2.2927246
22775,Northern Rockies & Plains,45.99999999999994,-112.30000000000072,13.381989,0.0,81143.44,0.73215294,0.27313232,-0.005032338,3609.4106,227.33223,3.5222168,1.3444824
22776,Northern Rockies & Plains,45.99999999999994,-112.20000000000071,14.108551,0.0014454126,82153.44,1.0700436,0.12957764,-0.0044775307,3627.515,229.185,4.5080566,1.3134766
22777,Northern Rockies & Plains,45.99999999999994,-112.10000000000072,14.403473,0.0015050173,83097.44,1.2536373,-0.05303955,-0.0042795613,3644.8528,232.52945,4.8427734,1.159668
22778,Northern Rockies & Plains,45.99999999999994,-112.00000000000074,14.452301,0.0,83865.44,1.2145748,-0.3411255,-0.004401408,3662.131,238.32611,4.6726074,0.9172363
22779,Northern Rockies & Plains,45.99999999999994,-111.90000000000074,15.073395,0.0,84576.44,1.0407467,-0.6448364,-0.0015896857,3684.3306,244.05888,1.609375,1.0115967
22780,Northern Rockies & Plains,45.99999999999994,-111.80000000000076,15.02652,0.0,85178.44,0.819067,-0.9006958,-0.00070004165,3704.476,249.60889,0.0,0.8345947
22781,Northern Rockies & Plains,45.99999999999994,-111.70000000000076,15.02066,0.0,85907.44,0.51047325,-1.0686646,-0.0007388219,3720.7983,254.80667,0.7503662,0.5986328
22782,Northern Rockies & Plains,45.99999999999994,-111.60000000000076,15.137848,0.0,86383.44,-0.025659561,-1.0071411,-0.00074873865,3727.1155,259.095,0.7507324,0.5986328
22783,Northern Rockies & Plains,45.99999999999994,-111.50000000000075,14.243317,0.0,86489.44,-0.5276127,-0.94073486,-0.0012972578,3732.5962,263.53833,3.0449219,0.7994385
22784,Northern Rockies & Plains,45.99999999999994,-111.40000000000076,12.940582,0.0,86334.44,-0.9602299,-0.8245239,-0.0018150732,3734.4888,266.6711,4.88916,0.96691895
22785,Northern Rockies & Plains,45.99999999999994,-111.30000000000078,11.796051,0.0,85763.44,-1.1760502,-0.55596924,-0.004342243,3724.6772,265.41888,4.508301,0.8511963
22786,Northern Rockies & Plains,45.99999999999994,-111.20000000000078,11.049957,0.0,84800.44,-1.2151127,-0.45635986,-0.0051822513,3701.641,260.85944,3.9611816,1.4002686
22787,Northern Rockies & Plains,45.99999999999994,-111.1000000000008,10.133942,0.0,83459.44,-1.2473392,-0.35284424,-0.0064649433,3677.7688,256.06555,3.4244385,1.635498
22788,Northern Rockies & Plains,45.99999999999994,-111.0000000000008,9.069489,0.0,81792.44,-1.2776127,-0.2600708,-0.008300416,3654.2104,251.21445,2.8295898,1.4401855
22789,Northern Rockies & Plains,45.99999999999994,-110.9000000000008,8.774567,0.0,81864.44,-1.2639408,-0.4085083,-0.0065532476,3638.2256,244.95,3.338623,1.7232666
22790,Northern Rockies & Plains,45.99999999999994,-110.8000000000008,9.393707,0.0,83255.44,-1.2483158,-0.5667114,-0.004663892,3622.5432,238.63,3.979004,1.6256104
22791,Northern Rockies & Plains,45.99999999999994,-110.7000000000008,10.321442,0.0,85466.44,-1.2229252,-0.70147705,-0.0035816804,3607.2656,232.32611,4.2489014,1.5013428
22792,Northern Rockies & Plains,45.99999999999994,-110.60000000000082,10.616364,0.0,85088.44,-1.1125736,-0.5960083,-0.0030415356,3595.7788,226.13445,4.3166504,1.4731445
22793,Northern Rockies & Plains,45.99999999999994,-110.50000000000082,9.165192,0.0,82337.44,-1.0041752,-0.5979614,-0.0041343123,3590.31,220.85834,3.6785889,1.8424072
22794,Northern Rockies & Plains,45.99999999999994,-110.40000000000084,7.62027,0.0,79079.44,-0.88796425,-0.6057739,-0.005626835,3586.785,215.76723,2.9500732,2.1749268
22795,Northern Rockies & Plains,45.99999999999994,-110.30000000000084,7.077301,0.0,77574.44,-0.79128456,-0.62335205,-0.0043999925,3583.1,210.625,3.4504395,1.8286133
22796,Northern Rockies & Plains,45.99999999999994,-110.20000000000084,9.628082,0.04325807,80110.44,-0.7307377,-0.62823486,-0.003185533,3592.3616,208.08,4.150879,1.3712158
22797,Northern Rockies & Plains,45.99999999999994,-110.10000000000085,11.997223,0.107079744,83312.44,-0.6858158,-0.6272583,-0.002045989,3607.7334,206.79277,4.682495,1.1225586
22798,Northern Rockies & Plains,45.99999999999994,-110.00000000000084,13.653473,0.17860532,86157.44,-0.6467533,-0.6223755,-0.0017576888,3625.3877,205.98334,4.7160645,0.91845703
22799,Northern Rockies & Plains,45.99999999999994,-109.90000000000086,13.487457,0.20261109,86424.44,-0.7385502,-0.65753174,-0.001427874,3645.736,205.75722,4.833252,0.946167
22800,Northern Rockies & Plains,45.99999999999994,-109.80000000000086,12.58902,0.1925677,85998.44,-0.9055424,-0.74053955,-0.0011122003,3671.1506,205.22667,3.0942383,0.9090576
22801,Northern Rockies & Plains,45.99999999999994,-109.70000000000088,11.491364,0.14342368,85317.44,-1.149683,-0.81573486,-0.00092548877,3700.7932,204.67722,0.0,0.8746338
22802,Northern Rockies & Plains,45.99999999999994,-109.60000000000088,11.360504,0.071913004,85409.44,-1.3733158,-0.8040161,-0.0011561364,3730.6907,203.94444,0.0,0.87268066
22803,Northern Rockies & Plains,45.99999999999994,-109.50000000000088,11.612457,0.024065375,86024.44,-1.5393314,-0.79522705,-0.0011361241,3756.7617,202.58833,0.0,0.8421631
22804,Northern Rockies & Plains,45.99999999999994,-109.40000000000089,11.915192,0.0,86903.44,-1.6467533,-0.79034424,-0.0010865554,3779.025,200.62555,0.0,0.8125
22805,Northern Rockies & Plains,45.99999999999994,-109.30000000000088,12.079254,0.0,87673.44,-1.6955814,-0.7893677,-0.0011024997,3797.4856,198.05444,0.0,0.8125
22806,Northern Rockies & Plains,45.99999999999994,-109.2000000000009,12.296051,0.0,88150.44,-1.743433,-0.9036255,-0.0011539161,3817.1868,195.37222,0.0,0.8125
22807,Northern Rockies & Plains,45.99999999999994,-109.1000000000009,12.506989,0.0,88352.44,-1.7531986,-1.0100708,-0.0012380406,3838.1907,192.44055,0.0,0.8125
22808,Northern Rockies & Plains,45.99999999999994,-109.00000000000092,12.790192,0.0,88371.44,-1.6916752,-1.1399536,-0.0013305917,3860.4656,188.96777,0.0,0.8125
22809,Northern Rockies & Plains,45.99999999999994,-108.90000000000092,13.149567,0.0,88492.44,-1.6145267,-1.2698364,-0.0013890639,3882.331,185.73,0.0,0.8125
22810,Northern Rockies & Plains,45.99999999999994,-108.80000000000092,13.329254,0.0,88656.44,-1.5490971,-1.3821411,-0.0013207793,3903.6423,182.57834,0.0,0.7059326
22811,Northern Rockies & Plains,45.99999999999994,-108.70000000000093,13.479645,0.0,88970.44,-1.5051517,-1.4651489,-0.0012386069,3923.9443,179.58167,0.0,0.5670166
22812,Northern Rockies & Plains,45.99999999999994,-108.60000000000092,14.102692,0.0,89670.44,-1.5178471,-1.4680786,-0.0014721453,3941.535,176.98889,0.0,0.56921387
22813,Northern Rockies & Plains,45.99999999999994,-108.50000000000094,14.508942,0.0,90482.44,-1.5334721,-1.4680786,-0.0017449409,3959.0984,174.41556,3.0946045,0.72680664
22814,Northern Rockies & Plains,45.99999999999994,-108.40000000000094,14.854645,0.0,91151.44,-1.5725346,-1.4758911,-0.0023069754,3975.9116,172.15555,4.9716797,0.8475342
22815,Northern Rockies & Plains,45.99999999999994,-108.30000000000096,15.069489,0.0,91485.44,-1.680933,-1.505188,-0.0026840642,3990.135,170.86667,4.960205,0.8634033
22816,Northern Rockies & Plains,45.99999999999994,-108.20000000000095,15.061676,0.0,91633.44,-1.7375736,-1.4924927,-0.00277517,3995.1843,169.8839,4.959961,0.84521484
22817,Northern Rockies & Plains,45.99999999999994,-108.10000000000096,15.008942,0.0,91653.44,-1.7971439,-1.4788208,-0.0027665123,3999.915,168.97112,4.9639893,0.82958984
22818,Northern Rockies & Plains,45.99999999999994,-108.00000000000097,14.899567,0.0,91467.44,-1.8567142,-1.4651489,-0.002610281,4004.604,168.09666,4.9768066,0.8338623
22819,Northern Rockies & Plains,45.99999999999994,-107.90000000000096,14.743317,0.0,90917.44,-1.8928471,-1.4378052,-0.0026202276,4007.6072,167.93834,4.977783,0.82922363
22820,Northern Rockies & Plains,45.99999999999994,-107.80000000000098,14.67691,0.0,90708.44,-1.9270267,-1.4104614,-0.0025126562,4010.5618,167.815,2.3861084,0.83532715
22821,Northern Rockies & Plains,45.99999999999994,-107.70000000000098,14.694489,0.0,90834.44,-1.9553471,-1.3840942,-0.0024002865,4013.078,167.64667,0.0,0.86486816
22822,Northern Rockies & Plains,45.99999999999994,-107.600000000001,14.809723,0.0,91399.44,-1.9162846,-1.373352,-0.0023898631,4011.4956,167.045,0.0,0.930542
22823,Northern Rockies & Plains,45.99999999999994,-107.500000000001,14.741364,0.0,91431.44,-1.915308,-1.3411255,-0.002391085,4009.0522,166.96722,0.0,0.9346924
22824,Northern Rockies & Plains,45.99999999999994,-107.400000000001,14.58902,0.0,91220.44,-1.9221439,-1.3069458,-0.0023939684,4006.2378,167.09277,0.0,0.93078613
22825,Northern Rockies & Plains,45.99999999999994,-107.300000000001,14.372223,0.0,90837.44,-1.9436283,-1.2756958,-0.0023970753,4004.1655,167.36555,0.0,0.92871094
22826,Northern Rockies & Plains,45.99999999999994,-107.200000000001,14.241364,0.0,90768.44,-1.8977299,-1.2688599,-0.002390191,3999.8044,167.555,0.0,0.92871094
22827,Northern Rockies & Plains,45.99999999999994,-107.10000000000102,14.110504,0.0,90720.44,-1.8235111,-1.2727661,-0.0023764446,3994.4146,167.73222,0.0,0.92871094
22828,Northern Rockies & Plains,45.99999999999994,-107.00000000000102,13.973785,0.0,90658.44,-1.7365971,-1.2825317,-0.002361901,3988.6172,167.90334,0.0,0.92871094
22829,Northern Rockies & Plains,45.99999999999994,-106.90000000000104,13.87027,0.0,90664.44,-1.6555424,-1.2874146,-0.002318956,3983.6895,167.12222,0.0,0.92871094
22830,Northern Rockies & Plains,45.99999999999994,-106.80000000000103,13.817535,0.0,90795.44,-1.5666752,-1.3255005,-0.0022792444,3978.9883,166.54445,0.7513428,0.89782715
22831,Northern Rockies & Plains,45.99999999999994,-106.70000000000104,13.842926,0.0,91124.44,-1.4699955,-1.3811646,-0.002242729,3974.1768,166.07777,0.0,0.8458252
22832,Northern Rockies & Plains,45.99999999999994,-106.60000000000105,13.862457,0.0,91419.44,-1.3498783,-1.4319458,-0.0022060126,3968.8977,165.79388,0.0,0.8458252
22833,Northern Rockies & Plains,45.99999999999994,-106.50000000000104,13.821442,0.0,91537.44,-1.2444096,-1.505188,-0.0021610186,3965.9084,165.06389,0.0,0.8458252
22834,Northern Rockies & Plains,45.99999999999994,-106.40000000000106,13.755035,0.0,91544.44,-1.1526127,-1.5999146,-0.0021240413,3965.1194,163.92,0.0,0.8458252
22835,Northern Rockies & Plains,45.99999999999994,-106.30000000000106,13.686676,0.0,91501.44,-1.0764408,-1.7161255,-0.0021071732,3966.6084,162.35445,0.11437988,0.8458252
22836,Northern Rockies & Plains,45.99999999999994,-106.20000000000108,13.692535,0.0,91707.44,-1.0139408,-1.8284302,-0.0020693466,3967.7744,161.12666,0.7513428,0.8458252
22837,Northern Rockies & Plains,45.99999999999994,-106.10000000000107,13.704254,0.000461936,91943.44,-0.95534706,-1.9251099,-0.002040349,3969.3738,159.76723,0.7498779,0.8442383
22838,Northern Rockies & Plains,45.99999999999994,-106.00000000000108,13.704254,0.0021904707,92141.44,-0.8977299,-1.9934692,-0.001977697,3971.5222,158.34555,0.74890137,0.8442383
22839,Northern Rockies & Plains,45.99999999999994,-105.90000000000109,13.626129,0.0069886446,92110.44,-0.8137455,-2.0354614,-0.0018097684,3973.766,156.52888,0.7498779,0.6291504
22840,Northern Rockies & Plains,45.99999999999994,-105.80000000000108,13.487457,0.010505319,91976.44,-0.7405033,-2.0823364,-0.0018216297,3975.5945,154.77722,0.0,0.6937256
22841,Northern Rockies & Plains,45.99999999999994,-105.7000000000011,13.342926,0.011757016,91834.44,-0.6906986,-2.1350708,-0.0019076988,3976.6646,153.1311,0.0,0.8458252
